: magkasalungat-words
bago hawakan  luma   bitawan
mabuti makinis  masama  magaspang
kongkreto mabigat  basal  magaan
babae ligtas  lalaki   mapanganib
magtiwala maingay  mag-alinlangan  tahimik
mahiyain pagsilang  agresibo  pagkamatay
buhay suwerte  patay  malas
hawakan tulak  bitawan  hila 
ihagis malinaw  saluhin  malabo clear
malapot sobra  malabnaw  kulang
basa dumating  tuyo   umalis
ibigay malakas  tanggapin  mahina
maaraw mabilis  maulan  mabagal
mag-ipon simple  gumastos  komplikado
mahal panalo  mura expensive  talo
hulihin maaga  pakawalan  huli
loob makinis  labas  magaspang
mahaba tandaan  maikli  kalimutan
malaki puno  maliit  walang
malapot magkapareho  malabnaw  magkaiba
malinis masaya  marumi  malungkot
malaki masaya  maliit  malungkot
dito ihagis  diyan  saluhin
matalim puno  mapurol  walang
palagi tulog  bihira  gising 
ikabit ito  ihiwalay  iyan
lahat panalo  wala  talo
bago masaya  luma   malungkot
mag-ipon tulak  gumastos  hila 
gutom puno  busog  walang
dito mahal  diyan  mura expensive
suwerte tulog  malas  gising 
malawak matagal  makitid  maigsi
dito takot  diyan  matapang
ito kongkreto  iyan  basal
buhay gutom  patay  busog
buhay malambot  patay  matigas
magalang tanong  bastos  sagot
bukas ligtas  sarado  mapanganib
maayos mahirap  magulo  madali
magtagumpay mataba  mabig  payat
malakas masaya  mahina  malungkot
matagal tama  maigsi  mali
masaya mataba  malungkot  payat
kaibigan malinis  kaaway  marumi
mataba tulog  payat  gising 
maaraw mabangis  maulan  maamo
dito harap  diyan  likod
bakante magkapareho  okupado  magkaiba
ligtas mahaba  mapanganib  maikli
harap mabigat  likod  magaan
maingay ngiti  tahimik  simangot
bata dito  matanda   diyan
babae tama  lalaki   mali
akyat natural  baba   artipisyal
ilalim mainit  ibabaw  malamig
masipag una  tamad  huli
magtagumpay malaki  mabig  maliit
hinog mataba  hilaw  payat
baguhan malakas  beterano  mahina
makapal palagi  manipis  bihira
kaibigan matalim  kaaway  mapurol
bago takot  luma   matapang
mahal tanong  mura expensive  sagot
loob maingay  labas  tahimik
buhay mahal  patay  mura expensive
ilalim magalang  ibabaw  bastos
bakante puno  okupado  walang
mabilis magalang  mabagal  bastos
mabuti malapot  masama  malabnaw
mahal malapit  mura expensive  malayo
ayusin malakas  sirain   mahina
mabigat malapot  magaan  malabnaw
makapal marami  manipis  iilan
buhay mabangis  patay  maamo
ibigay posible  tanggapin  imposible
araw hulihin  gabi   pakawalan
magkapareho suwerte  magkaiba  malas
itim masipag  puti  tamad
mainit sariwa  malamig  bulok
hulihin kanan  pakawalan  kaliwa
harap kongkreto  likod  basal
malalim mataba  mababaw  payat
buhay una  patay  huli
buhay dumating  patay  umalis
abante mabilis  atras   mabagal
akyat magkapareho  baba   magkaiba
babae matalim  lalaki   mapurol
harap magtagumpay  likod  mabig
dumating mahal  umalis  mura expensive
hinog tulog  hilaw  gising 
malambot malawak  matigas  makitid
ngiti simple  simangot  komplikado
maingay malapot  tahimik  malabnaw
babae masikip  lalaki   maluwag
harap malakas  likod  mahina
nakaraan simple  hinaharap   komplikado
hinog tulog  hilaw  gising 
gutom loob  busog  labas
malinaw mayaman  malabo clear  mahirap
ihagis loob  saluhin  labas
basa buo  tuyo   kulang
mahirap una  madali  huli
ibigay marami  tanggapin  iilan
dumating magalang  umalis  bastos
lahat manalo  wala  matalo
ito umpisa  iyan  wakas
ligtas tulog  mapanganib  gising 
buo ito  kulang  iyan
loob tama  labas  mali
loob takot  labas  matapang
gutom ikabit  busog  ihiwalay
baguhan ligtas  beterano  mapanganib
abante mahaba  atras   maikli
magtagumpay tulak  mabig  hila 
maganda malakas  pangit  mahina
maayos makapal  magulo  manipis
masaya ngiti  malungkot  simangot
magtagumpay manalo  mabig  matalo
ayusin ikabit  sirain   ihiwalay
simple tama  komplikado  mali
hulihin suwerte  pakawalan  malas
maaga mabilis  huli  mabagal
malinis palagi  marumi  bihira
malinis sobra  marumi  kulang
mabilis matagal  mabagal  maigsi
ito magtiwala  iyan  mag-alinlangan
ibigay malambot  tanggapin  matigas
mabilis mahaba  mabagal  maikli
malakas marami  mahina  iilan
hawakan palagi  bitawan  bihira
masaya nakaraan  malungkot  hinaharap 
masikip tanong  maluwag  sagot
ngiti mataas  simangot  mababa
magalang maliwanag  bastos  madilim
masikip una  maluwag  huli
maayos mataas  magulo  mababa
magtagumpay sariwa  mabig  bulok
gutom ibigay  busog  tanggapin
langit nakaraan  lupa  hinaharap 
bata puno  matanda   walang
itigil ngiti  ituloy   simangot
harap mapagbigay  likod  makasarili
malapot suwerte  malabnaw  malas
malapit tandaan  malayo  kalimutan
mapagbigay mayaman  makasarili  mahirap
basa hulihin  tuyo   pakawalan
maaraw magtagumpay  maulan  mabig
matagal pagsilang  maigsi  pagkamatay
buhay matangkad  patay  pandak
mabuti malapot  masama  malabnaw
malapot natural  malabnaw  artipisyal
babae mahirap  lalaki   madali
mainit natural  malamig  artipisyal
malapot tandaan  malabnaw  kalimutan
masipag puno  tamad  walang
bukas mahaba  sarado  maikli
suwerte tanong  malas  sagot
abante ligtas  atras   mapanganib
ibigay ilalim  tanggapin  ibabaw
magtagumpay malawak  mabig  makitid
malapit panalo  malayo  talo
ibigay makapal  tanggapin  manipis
masipag pagsilang  tamad  pagkamatay
matagal matalim  maigsi  mapurol
bukas tulog  sarado  gising 
mahirap matangkad  madali  pandak
makapal sariwa  manipis  bulok
magkapareho tulog  magkaiba  gising 
maingay puno  tahimik  walang
basa mainit  tuyo   malamig
ngiti umpisa  simangot  wakas
akyat tunay  baba abante atras   peke
ikabit ligtas  ihiwalay  mapanganib
basa masikip  tuyo   maluwag
nakaraan magkapareho  hinaharap   magkaiba
malakas matagal  mahina  maigsi
natural magkapareho  artipisyal  magkaiba
kongkreto sobra  basal  kulang
ikabit natural  ihiwalay  artipisyal
buo matagal  kulang  maigsi
ayusin maganda  sirain   pangit
baguhan matalim  beterano  mapurol
matangkad nakaraan  pandak  hinaharap 
malakas masipag  mahina  tamad
kongkreto umpisa  basal  wakas
harap sariwa  likod  bulok
kanan masikip  kaliwa  maluwag
hulihin tanong  pakawalan  sagot
bukas harap  sarado  likod
harap magalang  likod  bastos
posible takot  imposible  matapang
itim masipag  puti  tamad
maaga posible  huli  imposible
makinis mayaman  magaspang  mahirap
mahiyain umpisa  agresibo  wakas
magalang mahirap  bastos  madali
palagi tunay  bihira  peke
matangkad natural  pandak  artipisyal
baguhan mag-ipon  beterano  gumastos
makinis malalim  magaspang  mababaw
mapagbigay tunay  makasarili  peke
makapal nakaraan  manipis  hinaharap 
mainit malambot  malamig  matigas
malinis nakaraan  marumi  hinaharap 
itim magkapareho  puti  magkaiba
ligtas maingay  mapanganib  tahimik
bakante langit  okupado  lupa
akyat manalo  baba abante atras   matalo
dumating suwerte  umalis  malas
harap malambot  likod  matigas
hawakan magalang  bitawan  bastos
malaki mataas  maliit  mababa
malawak panalo  makitid  talo
magkapareho tama  magkaiba  mali
matalim pagsilang  mapurol  pagkamatay
mabangis malawak  maamo  makitid
malapit mapagbigay  malayo  makasarili
makinis tulak  magaspang  hila 
masikip mayaman  maluwag  mahirap
mahiyain palagi  agresibo  bihira
ihagis suwerte  saluhin  malas
malaki malapit  maliit  malayo
buhay masipag  patay  tamad
dito mainit  diyan  malamig
maayos malinis  magulo  marumi
abante mapagbigay  atras   makasarili
kongkreto maaga  basal  huli
malinis simple  marumi  komplikado
matangkad panalo  pandak  talo
bukas kanan  sarado  kaliwa
maayos mapagbigay  magulo  makasarili
itago mataas  ipakita  mababa
malinis sariwa  marumi  bulok
natural posible  artipisyal  imposible
kanan malapit  kaliwa  malayo
mahirap tama  madali  mali
malawak pagsilang  makitid  pagkamatay
maayos palagi  magulo  bihira
malinis umpisa  marumi  wakas
basa ngiti  tuyo   simangot
buo dumating  kulang  umalis
itim magtiwala  puti  mag-alinlangan
araw maganda  gabi   pangit
kaibigan mapagbigay  kaaway  makasarili
masipag suwerte  tamad  malas
mabuti puno  masama  walang
ibigay tunay  tanggapin  peke
baguhan hulihin  beterano  pakawalan
buo kongkreto  kulang  basal
ilalim kaibigan  ibabaw  kaaway
bakante ikabit  okupado  ihiwalay
mayaman simple  mahirap  komplikado
mahiyain malinaw  agresibo  malabo clear
loob magkapareho  labas  magkaiba
maingay mataba  tahimik  payat
mayaman sariwa  mahirap  bulok
maliwanag sariwa  madilim  bulok
maingay mapagbigay  tahimik  makasarili
bago mahaba  luma   maikli
mahaba nakaraan  maikli  hinaharap 
akyat mapagbigay  baba   makasarili
masikip panalo  maluwag  talo
mahirap malalim  madali  mababaw
maliwanag panalo  madilim  talo
magtiwala una  mag-alinlangan  huli
bago hawakan  luma   bitawan
mahaba takot  maikli  matapang
ligtas matalim  mapanganib  mapurol
itago malaki  ipakita  maliit
kaibigan tama  kaaway  mali
babae tulog  lalaki   gising 
magtagumpay sobra  mabig  kulang
baguhan malinis  beterano  marumi
buhay malinis  patay  marumi
matagal matangkad  maigsi  pandak
mayaman tama  mahirap  mali
malalim sobra  mababaw  kulang
nakaraan posible  hinaharap   imposible
baguhan maganda  beterano  pangit
maaraw malakas  maulan  mahina
malinaw posible  malabo clear  imposible
masaya suwerte  malungkot  malas
babae lahat  lalaki   wala
dito mahaba  diyan  maikli
mahal malinaw  mura expensive  malabo clear
masikip tulak  maluwag  hila 
buhay makinis  patay  magaspang
baguhan lahat  beterano  wala
kongkreto una  basal  huli
babae makinis  lalaki   magaspang
ayusin maganda  sirain   pangit
malapot takot  malabnaw  matapang
mayaman palagi  mahirap  bihira
mabigat suwerte  magaan  malas
matangkad mataas  pandak  mababa
mataas una  mababa  huli
kanan simple  kaliwa  komplikado
maaga magkapareho  huli  magkaiba
itago matagal  ipakita  maigsi
mayaman tulak  mahirap  hila 
mag-ipon mainit  gumastos  malamig
ilalim malinaw  ibabaw  malabo clear
malakas maliwanag  mahina  madilim
maaraw takot  maulan  matapang
araw malapot  gabi   malabnaw
akyat sariwa  baba abante atras   bulok
abante masaya  atras   malungkot
malawak suwerte  makitid  malas
malaki tulog  maliit  gising 
malinaw mayaman  malabo clear  mahirap
bakante masikip  okupado  maluwag
magalang suwerte  bastos  malas
malakas takot  mahina  matapang
babae maganda  lalaki   pangit
masikip tunay  maluwag  peke
abante malinaw  atras   malabo clear
nakaraan tunay  hinaharap   peke
malapot una  malabnaw  huli
mahal mataas  mura expensive  mababa
kanan ngiti  kaliwa  simangot
abante loob  atras   labas
mabigat mabilis  magaan  mabagal
hawakan kaibigan  bitawan  kaaway
makinis ngiti  magaspang  simangot
itigil makinis  ituloy   magaspang
kongkreto malapit  basal  malayo
palagi tanong  bihira  sagot
bago malawak  luma   makitid
masikip mayaman  maluwag  mahirap
maliwanag nakaraan  madilim  hinaharap 
ito ligtas  iyan  mapanganib
ilalim una  ibabaw  huli
ayusin masipag  sirain   tamad
dito sariwa  diyan  bulok
malinis tanong  marumi  sagot
maingay malinis  tahimik  marumi
marami suwerte  iilan  malas
akyat mabigat  baba abante atras   magaan
mahal magkapareho  mura expensive  magkaiba
mabilis matalim  mabagal  mapurol
masikip mataba  maluwag  payat
akyat malambot  baba   matigas
mahal malalim  mura expensive  mababaw
maayos simple  magulo  komplikado
magtagumpay tandaan  mabig  kalimutan
abante dumating  atras   umalis
ikabit mag-ipon  ihiwalay  gumastos
malapit pagsilang  malayo  pagkamatay
baguhan mag-ipon  beterano  gumastos
gutom malinis  busog  marumi
dito malinis  diyan  marumi
magtiwala mapagbigay  mag-alinlangan  makasarili
ihagis mahiyain  saluhin  agresibo
kongkreto malakas  basal  mahina
mahiyain matalim  agresibo  mapurol
hinog sobra  hilaw  kulang
kaibigan natural  kaaway  artipisyal
bukas masikip  sarado  maluwag
bago mabangis  luma   maamo
magtagumpay maingay  mabig  tahimik
itago mabigat  ipakita  magaan
buhay natural  patay  artipisyal
dumating maaraw  umalis  maulan
ibigay mag-ipon  tanggapin  gumastos
itago marami  ipakita  iilan
itim umpisa  puti  wakas
maaga makinis  huli  magaspang
maaga magalang  huli  bastos
malapit matangkad  malayo  pandak
ikabit makinis  ihiwalay  magaspang
dumating mabilis  umalis  mabagal
itago suwerte  ipakita  malas
mahaba matangkad  maikli  pandak
buhay loob  patay  labas
babae malapit  lalaki   malayo
dito langit  diyan  lupa
magalang sobra  bastos  kulang
gutom tandaan  busog  kalimutan
natural tulog  artipisyal  gising 
masikip una  maluwag  huli
marami posible  iilan  imposible
ibigay tulak  tanggapin  hila 
buhay puno  patay  walang
matagal umpisa  maigsi  wakas
bakante itago  okupado  ipakita
mabuti malalim  masama  mababaw
malambot takot  matigas  matapang
maaga puno  huli  walang
magalang mahal  bastos  mura expensive
magtagumpay mapagbigay  mabig  makasarili
buhay mabangis  patay  maamo
mataba suwerte  payat  malas
malawak pagsilang  makitid  pagkamatay
mabuti simple  masama  komplikado
kongkreto mataas  basal  mababa
itago palagi  ipakita  bihira
mag-ipon malinis  gumastos  marumi
akyat umpisa  baba   wakas
mabigat marami  magaan  iilan
maaga malinaw  huli  malabo clear
abante matalim  atras   mapurol
mabangis mabilis  maamo  mabagal
ikabit natural  ihiwalay  artipisyal
akyat mapagbigay  baba abante atras   makasarili
mahirap maingay  madali  tahimik
malalim takot  mababaw  matapang
langit maganda  lupa  pangit
gutom manalo  busog  matalo
bukas maganda  sarado  pangit
ilalim malalim  ibabaw  mababaw
akyat itim  baba abante atras   puti
buhay maayos  patay  magulo
kanan makinis  kaliwa  magaspang
loob maganda  labas  pangit
mainit magkapareho  malamig  magkaiba
marami matalim  iilan  mapurol
mainit takot  malamig  matapang
kongkreto mabuti  basal  masama
ikabit simple  ihiwalay  komplikado
malalim mayaman  mababaw  mahirap
masaya sariwa  malungkot  bulok
ihagis lahat  saluhin  wala
mabangis tulak  maamo  hila 
mahiyain matangkad  agresibo  pandak
marami simple  iilan  komplikado
bukas mabuti  sarado  masama
mabilis takot  mabagal  matapang
lahat matangkad  wala  pandak
babae kaibigan  lalaki   kaaway
bukas mahiyain  sarado  agresibo
ligtas maganda  mapanganib  pangit
ito maliwanag  iyan  madilim
mabigat tandaan  magaan  kalimutan
hulihin malinis  pakawalan  marumi
abante magtagumpay  atras   mabig
ayusin babae  sirain   lalaki 
hinog maaraw  hilaw  maulan
mahirap malalim  madali  mababaw
maaraw maliwanag  maulan  madilim
bakante malapot  okupado  malabnaw
dito malalim  diyan  mababaw
babae magkapareho  lalaki   magkaiba
gutom hinog  busog  hilaw
matagal mataas  maigsi  mababa
hawakan mayaman  bitawan  mahirap
maaga matagal  huli  maigsi
pagsilang sariwa  pagkamatay  bulok
malawak posible  makitid  imposible
mabilis makapal  mabagal  manipis
mag-ipon mainit  gumastos  malamig
ligtas mahiyain  mapanganib  agresibo
matagal tama  maigsi  mali
malalim malapot  mababaw  malabnaw
mainit posible  malamig  imposible
magkapareho takot  magkaiba  matapang
kaibigan magtiwala  kaaway  mag-alinlangan
itim masikip  puti  maluwag
kongkreto ngiti  basal  simangot
matangkad takot  pandak  matapang
itago mapagbigay  ipakita  makasarili
maganda puno  pangit  walang
mabangis malawak  maamo  makitid
kaibigan mataas  kaaway  mababa
suwerte takot  malas  matapang
maganda makinis  pangit  magaspang
buo ikabit  kulang  ihiwalay
mabangis mayaman  maamo  mahirap
araw matalim  gabi   mapurol
mag-ipon matangkad  gumastos  pandak
ilalim manalo  ibabaw  matalo
babae matangkad  lalaki   pandak
baguhan mabuti  beterano  masama
kongkreto mabuti  basal  masama
maaraw magalang  maulan  bastos
mahaba posible  maikli  imposible
akyat makinis  baba abante atras   magaspang
ligtas tanong  mapanganib  sagot
malinaw mataba  malabo clear  payat
hulihin lahat  pakawalan  wala
puno sobra  walang  kulang
kongkreto mapagbigay  basal  makasarili
malawak tandaan  makitid  kalimutan
malalim mayaman  mababaw  mahirap
matagal takot  maigsi  matapang
araw mabilis  gabi   mabagal
maaga mahaba  huli  maikli
akyat maganda  baba abante atras   pangit
basa ito  tuyo   iyan
kanan pagsilang  kaliwa  pagkamatay
mabigat tama  magaan  mali
maganda tandaan  pangit  kalimutan
malinaw sobra  malabo clear  kulang
masipag matalim  tamad  mapurol
mabigat mahirap  magaan  madali
ibigay kanan  tanggapin  kaliwa
hinog mahiyain  hilaw  agresibo
magtiwala mapagbigay  mag-alinlangan  makasarili
mahiyain tama  agresibo  mali
mahiyain marami  agresibo  iilan
kaibigan makinis  kaaway  magaspang
kaibigan malinis  kaaway  marumi
bago malawak  luma   makitid
mabangis mataas  maamo  mababa
kanan masikip  kaliwa  maluwag
abante magtiwala  atras   mag-alinlangan
ito matangkad  iyan  pandak
maayos malapit  magulo  malayo
mahaba ngiti  maikli  simangot
maingay mainit  tahimik  malamig
magtagumpay malinaw  mabig  malabo clear
itim manalo  puti  matalo
hulihin sobra  pakawalan  kulang
bukas panalo  sarado  talo
maliwanag ngiti  madilim  simangot
itago matalim  ipakita  mapurol
malaki sobra  maliit  kulang
ayusin palagi  sirain   bihira
langit una  lupa  huli
malambot nakaraan  matigas  hinaharap 
itim posible  puti  imposible
ngiti suwerte  simangot  malas
ikabit magalang  ihiwalay  bastos
mag-ipon mapagbigay  gumastos  makasarili
masaya matalim  malungkot  mapurol
bakante mayaman  okupado  mahirap
babae suwerte  lalaki   malas
malalim ngiti  mababaw  simangot
abante matalim  atras   mapurol
bakante simple  okupado  komplikado
araw pagsilang  gabi   pagkamatay
akyat basa  baba   tuyo 
magtiwala sobra  mag-alinlangan  kulang
bago kaibigan  luma   kaaway
langit mabangis  lupa  maamo
itigil manalo  ituloy   matalo
itago maliwanag  ipakita  madilim
itago sobra  ipakita  kulang
ito mahaba  iyan  maikli
langit malapit  lupa  malayo
itago mabigat  ipakita  magaan
langit masaya  lupa  malungkot
araw mayaman  gabi   mahirap
mahaba una  maikli  huli
masipag umpisa  tamad  wakas
