opisina pangarap  tanggapan  mithi
pulo sanay  isla  bihasa
magduda suwail  mag-alinlangan  sutil
magkasinggulang sagot  magkasintanda  tugon
nakatago pag-ibig  nakakubli  pagmamahal
mabuntis problema  magdalang-tao  suliranin
kaakit-akit wika  maalindog  lengguwahe
pamilya sandata  mag-anak  armas
labag naloko  ilegal  nalinlang
maliit plato  munti  pinggan
tadhana taksil  kapalaran  traidor
likas magduda  natural  mag-alinlangan
boses maalaga  tinig  maaruga
bigat magmadali  timbang  mag-apura
handog lihim  alay  sikreto
basahan suwail  trapo  sutil
magduda malakas  mag-alinlangan  matibay
magulat masarap  mabigla  malinamnam
bagyo kuwento  unos  salaysay
huwaran malamig  modelo  maginaw
plato puwersa  pinggan  lakas
nakatago paligsahan  nakakubli  timpalak
magtiis saksi  magdusa  testigo
dilat pamaypay  mulat  abaniko
basahan kalihim  trapo  sekretarya
dasal kalihim  dalangin  sekretarya
grupo pangarap  pangkat  mithi
angkop magkalaban  akma  magkatunggali
hatol sang-ayon  husga  pabor
dayuhan pumunta  banyaga  tumungo
katas likha  dagta  gawa
kasabay sanay  kasama  bihasa
dekorasyon naloko  palamuti  nalinlang
sagisag sawi  simbolo  bigo
makintab matipid  makinang  maimot
talaan umako  listahan  umamin
lihim sawi  sikreto  bigo
tamad tuwina  batugan  lagi
dasal matalim  dalangin  matalas
hiram nakatago  utang  nakakubli
grupo masipag  pangkat  matiyaga
gumaling kalbo  maghilom  panot
bantog mayabang  tanyag  hambog
paligsahan sagot  timpalak  tugon
bihira mananahi  madalang  modista
naloko talaan  nalinlang  listahan
premyo tunay  gantimpala  totoo
pumalit tulong  humalili  suporta
sang-ayon upuan  pabor  silya
mananahi sakop  modista  saklaw
balat-sibuyas magkalaban  maramdamin  magkatunggali
dahan-dahan matipid  hinay-hinay  maimot
karaniwan katarungan  ordinaryo  hustisya
gramatika pamilya  balarila  mag-anak
masipag sanay  matiyaga  bihasa
mabango prutas  mahalimuyak  bungang-kahoy
dulo makintab  hangganan  makinang
magastos paligsahan  magugol  timpalak
libingan pirma  sementeryo  lagda
pumalit wakas  humalili  katapusan
anyaya giba  imbita  wasak
titik umako  letra  umamin
aksidente pamilya  sakuna  mag-anak
bihira hugis  madalang  korte
simot wika  said  lengguwahe
eksperto gitna  dalubhasa  sentro
kasabay premyo  kasama  gantimpala
dayuhan sakop  banyaga  saklaw
naloko paningin  nalinlang  pananaw
hugis landas  korte  daan
hinuli pag-ibig  dinakip  pagmamahal
saranggola sigaw  guryon  hiyaw
alam pumalit  batid  humalili
giba tibok  wasak  pintig
malakas sundin  matibay  tumalima
kapos palayaw  kulang  tawag
magkasinggulang sobra  magkasintanda  labis
kalihim malubha  sekretarya  malala
tala tunay  bituin  totoo
gaod pursiyento  sagwan  bahagdan
haka saranggola  hinala  guryon
pasikut-sikot sobra  paliguy-ligoy  labis
kasali malamig  kalahok  maginaw
saysay sigaw  kabuluhan  hiyaw
maalaga sumpa  maaruga  panata
matalim talaan  matalas  listahan
alapaap handog  ulap  alay
sakop upuan  saklaw  silya
magtiis ulam  magdusa  putahe
sundin tulong  tumalima  suporta
dasal mabuti  dalangin  mainam
bigat tunay  timbang  totoo
bagyo premyo  unos  gantimpala
kalbo palengke  panot  pamilihan
mahigpit palengke  istrikto  pamilihan
tadhana taksil  kapalaran  traidor
aralin kasabay  leksiyon  kasama
dalampasigan magtiis  baybayin  magdusa
likha talaan  gawa  listahan
pasikut-sikot umiwas  paliguy-ligoy  umilag
gitna mabilis  sentro  matulin
paaralan sakay  eskuwelahan  lulan
puwersa sakay  lakas  lulan
magastos simot  magugol  said
kapos pirma  kulang  lagda
matipid tiyak  maimot  sigurado
baliktad damdamin  tiwarik  saloobin
eksperto mabaho  dalubhasa  maalingasaw
mahigpit plato  istrikto  pinggan
madalas tuwa  malimit  galak
magkasinggulang problema  magkasintanda  suliranin
bata gumaling  musmos  maghilom
magduda umiwas  mag-alinlangan  umilag
anyaya katas  imbita  dagta
buod tama  lagom  tumpak
dahilan presko  sanhi  maaliwalas
libingan nakaraan  sementeryo  nakalipas
hinuli matipid  dinakip  maimot
gramatika mabuti  balarila  mainam
aksidente hiram  sakuna  utang
matipid palingun-lingon  maimot  palinga-linga
palingun-lingon tala  palinga-linga  bituin
lugar pag-ibig  pook  pagmamahal
serbisyo tulong  paglilingkod  suporta
makitid palayaw  makipot  tawag
plato sandata  pinggan  armas
hampas premyo  palo  gantimpala
dekorasyon sagot  palamuti  tugon
serbisyo tuwina  paglilingkod  lagi
hurno pag-ibig  pugon  pagmamahal
magastos silbi  magugol  gamit
pumalit suwail  humalili  sutil
gumaling sundin  maghilom  tumalima
tirahan tulong  tahanan  suporta
desisyon pirma  pasiya  lagda
basahan sagot  trapo  tugon
alam sakop  batid  saklaw
mabaho masipag  maalingasaw  matiyaga
titik tuwina  letra  lagi
bantog malubha  tanyag  malala
magduda pila  mag-alinlangan  hanay
aksidente sidhi  sakuna  tindi
bahagi bulok  parte  panis
bukod-tangi magisip-isip  naiiba  magmuni-muni
maalaga serbisyo  maaruga  paglilingkod
buod palengke  lagom  pamilihan
tadhana umako  kapalaran  umamin
kapos magmukmok  kulang  magmaktol
hurno tulong  pugon  suporta
bilanggo pangarap  preso  mithi
kaibigan titik  katoto  letra
sobra tibok  labis  pintig
hinuli suntok  dinakip  sapok
bunga saksi  resulta  testigo
pangarap premyo  mithi  gantimpala
malakas tirahan  matibay  tahanan
makitid palengke  makipot  pamilihan
karaniwan mapalad  ordinaryo  masuwerte
mananahi tadhana  modista  kapalaran
bulok malakas  panis  matibay
mabilis umiwas  matulin  umilag
pirma sandata  lagda  armas
magastos mapagbigay  magugol  bukas-palad
sanay tama  bihasa  tumpak
pamilya silbi  mag-anak  gamit
magkasinggulang umiwas  magkasintanda  umilag
pag-ibig tibok  pagmamahal  pintig
nakaraan wika  nakalipas  lengguwahe
opisina pantalon  tanggapan  salawal
iboto laki  ihalal  sukat
braso tala  bisig  bituin
problema sagot  suliranin  tugon
magmukmok ulam  magmaktol  putahe
grupo magmukmok  pangkat  magmaktol
kapos matalim  kulang  matalas
plato pumalit  pinggan  humalili
sandata titik  armas  letra
bulok mahigpit  panis  istrikto
desisyon sakop  pasiya  saklaw
pirma pumalit  lagda  humalili
hardin nakalilibang  halamanan  kawili-wili
hampas tapang  palo  lakas-loob
laki pulo  sukat  isla
plato suwail  pinggan  sutil
kasabay suwail  kasama  sutil
dekorasyon katarungan  palamuti  hustisya
suntok wika  sapok  lengguwahe
braso hampas  bisig  palo
tiyak uri  sigurado  klase
pila saysay  hanay  kabuluhan
handog paaralan  alay  eskuwelahan
magtiis matalim  magdusa  matalas
hampas magulat  palo  mabigla
tuwina umiwas  lagi  umilag
mabaho sang-ayon  maalingasaw  pabor
bulok silbi  panis  gamit
matagal pursiyento  malaon  bahagdan
batayan butil  basehan  buto
gumaling magmadali  maghilom  mag-apura
maaari matalim  puwede  matalas
sandata sobra  armas  labis
masarap titik  malinamnam  letra
away magtiis  laban  magdusa
nakalilibang tunay  kawili-wili  totoo
hugis kamukha  korte  kahawig
bahagi tama  parte  tumpak
malamig pamaypay  maginaw  abaniko
bandila sundin  watawat  tumalima
hinuli malubha  dinakip  malala
basahan makitid  trapo  makipot
mayabang wika  hambog  lengguwahe
masarap wakas  malinamnam  katapusan
paningin simot  pananaw  said
pumutok tuwa  sumabog  galak
saranggola titik  guryon  letra
suntok tirahan  sapok  tahanan
buod dasal  lagom  dalangin
sawi simot  bigo  said
bunga lihim  resulta  sikreto
serbisyo taksil  paglilingkod  traidor
nakatago saksi  nakakubli  testigo
pangulo pumalit  presidente  humalili
silbi tama  gamit  tumpak
mapalad talaan  masuwerte  listahan
baliktad katarungan  tiwarik  hustisya
magtira tunay  magtabi  totoo
bandila naloko  watawat  nalinlang
mabuntis matamo  magdalang-tao  makamit
braso dekorasyon  bisig  palamuti
magastos malamig  magugol  maginaw
malamig mapalad  maginaw  masuwerte
mayabang simula  hambog  umpisa
mabuti mayabang  mainam  hambog
butil lakbay  buto  biyahe
dasal libingan  dalangin  sementeryo
hanapbuhay titik  trabaho  letra
hardin pamilya  halamanan  mag-anak
angal gramatika  reklamo  balarila
mahigpit presko  istrikto  maaliwalas
lungkot mabuti  lumbay  mainam
suntok tama  sapok  tumpak
sakop tuwina  saklaw  lagi
tiyak umako  sigurado  umamin
suwail umiwas  sutil  umilag
sandata suweldo  armas  sahod
hugis malubha  korte  malala
bunga landas  resulta  daan
kalihim makata  sekretarya  poeta
tadhana umiwas  kapalaran  umilag
mabuntis sumpa  magdalang-tao  panata
premyo sakop  gantimpala  saklaw
lunas pursiyento  remedyo  bahagdan
mabilis tibok  matulin  pintig
naloko tunay  nalinlang  totoo
presko sumpa  maaliwalas  panata
angkop dasal  akma  dalangin
masarap sandata  malinamnam  armas
handog palengke  alay  pamilihan
sang-ayon sumpa  pabor  panata
gumaling sagot  maghilom  tugon
makitid sumpa  makipot  panata
magduda serbisyo  mag-alinlangan  paglilingkod
masarap taksil  malinamnam  traidor
mabuti magduda  mainam  mag-alinlangan
eksperto upuan  dalubhasa  silya
kasabay matalim  kasama  matalas
labag magkagalit  ilegal  magkaaway
bahagi bigat  parte  timbang
taksil tunay  traidor  totoo
dasal tirahan  dalangin  tahanan
prutas sobra  bungang-kahoy  labis
matagal wakas  malaon  katapusan
kapos maalaga  kulang  maaruga
masipag pila  matiyaga  hanay
angal bahala  reklamo  mananagot
bukod-tangi makitid  naiiba  makipot
sawi sigaw  bigo  hiyaw
mahalaga umiwas  importante  umilag
magtiis titik  magdusa  letra
gramatika pirma  balarila  lagda
deretso lunas  tuwid  remedyo
sanay sawi  bihasa  bigo
sakay wakas  lulan  katapusan
away palingun-lingon  basag-ulo  palinga-linga
matalim tunay  matalas  totoo
mapalad tala  masuwerte  bituin
gitna pirma  sentro  lagda
handog harang  alay  hadlang
saysay wika  kabuluhan  lengguwahe
malamig tiyak  maginaw  sigurado
dalampasigan sakay  baybayin  lulan
mabuntis sinasaad  magdalang-tao  sinasabi
huwaran magulat  modelo  mabigla
kaibigan sagot  katoto  tugon
magduda magtiis  mag-alinlangan  magdusa
gobyerno kaibigan  pamahalaan  katoto
baliktad mabuntis  tiwarik  magdalang-tao
matalim silbi  matalas  gamit
bigat pumalit  timbang  humalili
sagisag umiwas  simbolo  umilag
pumunta upuan  tumungo  silya
presko titik  maaliwalas  letra
malubha sundin  malala  tumalima
dekorasyon sang-ayon  palamuti  pabor
tunay tuwina  totoo  lagi
hangad liham  nais  sulat
gitna sanay  sentro  bihasa
dala titik  hatid  letra
makitid premyo  makipot  gantimpala
paaralan sakop  eskuwelahan  saklaw
matagal pumutok  malaon  sumabog
dayuhan lakbay  banyaga  biyahe
hanapbuhay pirma  trabaho  lagda
hiram labag  utang  ilegal
anyaya edad  imbita  gulang
magusot malamig  malukot  maginaw
sundin ulam  tumalima  putahe
bahala pangarap  mananagot  mithi
bata kuwento  musmos  salaysay
tirahan tuwina  tahanan  lagi
angal lungkot  reklamo  lumbay
gitna laki  sentro  sukat
labag paningin  ilegal  pananaw
naloko tama  nalinlang  tumpak
saysay suntok  kabuluhan  sapok
kadamay karaniwan  kasangkot  ordinaryo
masarap tuwa  malinamnam  galak
iboto makitid  ihalal  makipot
sidhi tibok  tindi  pintig
gumaling maalaga  maghilom  maaruga
hampas matipid  palo  maimot
kuwento upuan  salaysay  silya
madalas tunay  malimit  totoo
matipid plato  maimot  pinggan
puhunan sobra  kapital  labis
mabango pumutok  mahalimuyak  sumabog
karaniwan mapalad  ordinaryo  masuwerte
alapaap maliit  ulap  munti
kuwento magtiis  salaysay  magdusa
tunay upuan  totoo  silya
liham mapalad  sulat  masuwerte
hurno puwersa  pugon  lakas
pila sakop  hanay  saklaw
magkagalit sang-ayon  magkaaway  pabor
sang-ayon upuan  pabor  silya
lungkot nakatago  lumbay  nakakubli
mananahi suntok  modista  sapok
karaniwan tamad  ordinaryo  batugan
kriminal malubha  salarin  malala
digmaan matapang  gera  magiting
baliktad gusto ibig  tiwarik  hilig
dekorasyon kama  palamuti  higaan
berde huwaran  luntian  modelo
balat-sibuyas kasali  maramdamin  kalahok
away kapos  laban  kulang
away hardin  laban  halamanan
tulong tunay  suporta  totoo
desisyon kapos  pasiya  kulang
dami upuan  bilang  silya
bisita mananahi  panauhin  modista
butil gramatika  buto  balarila
matalim pag-ibig  matalas  pagmamahal
opisina tulong  tanggapan  suporta
matagal paningin  malaon  pananaw
kapos tala  kulang  bituin
palingun-lingon sakay  palinga-linga  lulan
palengke tama  pamilihan  tumpak
gitna tunay  sentro  totoo
pulo uri  isla  klase
likas silbi  natural  gamit
sidhi sinasaad  tindi  sinasabi
dekorasyon lansangan  palamuti  kalye
prutas sandata  bungang-kahoy  armas
taksil tunay  traidor  totoo
magkasinggulang tulong  magkasintanda  suporta
damdamin magastos  saloobin  magugol
likas pangarap  natural  mithi
katas sawi  dagta  bigo
magulat pulo  mabigla  isla
nakatago uri  nakakubli  klase
giba paligsahan  wasak  timpalak
baliktad lugar  tiwarik  pook
haka mahigpit  hinala  istrikto
likha lunas  gawa  remedyo
tapang tulong  lakas-loob  suporta
bulok dasal  panis  dalangin
sagot tapang  tugon  lakas-loob
magastos plato  magugol  pinggan
gumaling hugis  maghilom  korte
lihim mabango  sikreto  mahalimuyak
magkagalit pangarap  magkaaway  mithi
mapalad masarap  masuwerte  malinamnam
karaniwan problema  ordinaryo  suliranin
bintang hanapbuhay  paratang  trabaho
edad mahigpit  gulang  istrikto
paligsahan sawi  timpalak  bigo
pamilya pila  mag-anak  hanay
likha magtira  gawa  magtabi
malinaw pamaypay  maliwanag  abaniko
deretso edad  tuwid  gulang
magastos sakop  magugol  saklaw
lakbay likas  biyahe  natural
angkop kaibigan  akma  katoto
hiram kama  utang  higaan
magkasinggulang sumpa  magkasintanda  panata
bunga tala  resulta  bituin
plato pulo  pinggan  isla
aralin gobyerno  leksiyon  pamahalaan
bantog makata  tanyag  poeta
aralin bigat  leksiyon  timbang
sagot ulam  tugon  putahe
aksidente tibok  sakuna  pintig
dasal gitna  dalangin  sentro
gayahin paaralan  tularan  eskuwelahan
magmadali mananahi  mag-apura  modista
prutas saksi  bungang-kahoy  testigo
makitid simot  makipot  said
matapang pirma  magiting  lagda
haka tuwa  hinala  galak
hardin talaan  halamanan  listahan
opisina sagot  tanggapan  tugon
lakbay magmukmok  biyahe  magmaktol
bahagi labag  parte  ilegal
dahan-dahan liham  hinay-hinay  sulat
pulo sang-ayon  isla  pabor
hurno titik  pugon  letra
mag-utos matapang  mag-atas  magiting
mabilis magtira  matulin  magtabi
buod suntok  lagom  sapok
mabuntis palayaw  magdalang-tao  tawag
pag-ibig puhunan  pagmamahal  kapital
malamig pangarap  maginaw  mithi
bagyo saranggola  unos  guryon
grupo mabuntis  pangkat  magdalang-tao
masipag paaralan  matiyaga  eskuwelahan
magkalaban pamilya  magkatunggali  mag-anak
aksidente boses  sakuna  tinig
palingun-lingon pantalon  palinga-linga  salawal
silbi upuan  gamit  silya
gayahin makintab  tularan  makinang
tirahan ulam  tahanan  putahe
iboto katarungan  ihalal  hustisya
bukod-tangi dayuhan  naiiba  banyaga
hiram kadamay  utang  kasangkot
gayahin problema  tularan  suliranin
lunas tiyak  remedyo  sigurado
sandata suntok  armas  sapok
magastos tala  magugol  bituin
edad gramatika  gulang  balarila
gaod pumutok  sagwan  sumabog
dulo magisip-isip  hangganan  magmuni-muni
dayuhan wika  banyaga  lengguwahe
hugis sobra  korte  labis
puwersa tirahan  lakas  tahanan
anyaya sidhi  imbita  tindi
hugis labag  korte  ilegal
tadhana talaan  kapalaran  listahan
pakiusap pumalit  samo  humalili
bata upuan  musmos  silya
landas simot  daan  said
mahigpit maliit  istrikto  munti
madalas malinaw  malimit  maliwanag
bukod-tangi upuan  naiiba  silya
paligsahan pumutok  timpalak  sumabog
likas tunay  natural  totoo
serbisyo tama  paglilingkod  tumpak
madalas masipag  malimit  matiyaga
batayan sandata  basehan  armas
anyaya pasikut-sikot  imbita  paliguy-ligoy
simot suweldo  said  sahod
alaala suweldo  gunita  sahod
hardin simula  halamanan  umpisa
sundin tadhana  tumalima  kapalaran
hurno kamukha  pugon  kahawig
butil dahan-dahan  buto  hinay-hinay
mananahi tamad  modista  batugan
malamig tamad  maginaw  batugan
aralin sagisag  leksiyon  simbolo
matamo sandata  makamit  armas
mabuntis pamilya  magdalang-tao  mag-anak
bigat nakaraan  timbang  nakalipas
anyaya lugar  imbita  pook
gramatika huwaran  balarila  modelo
huwaran magastos  modelo  magugol
sanay tirahan  bihasa  tahanan
mabaho pursiyento  maalingasaw  bahagdan
sigaw tala  hiyaw  bituin
away titik  laban  letra
dayuhan mag-utos  banyaga  mag-atas
serbisyo tirahan  paglilingkod  tahanan
kasali matamo  kalahok  makamit
matagal sawi  malaon  bigo
liham mahigpit  sulat  istrikto
maalaga ulam  maaruga  putahe
pumalit tibok  humalili  pintig
mahigpit sidhi  istrikto  tindi
bahagi dahan-dahan  parte  hinay-hinay
kapos maliit  kulang  munti
bukod-tangi tiyak  naiiba  sigurado
maawain mabango  mahabagin  mahalimuyak
mapalad pantalon  masuwerte  salawal
mapagbigay tuwina  bukas-palad  lagi
hinuli wika  dinakip  lengguwahe
mabuntis matamo  magdalang-tao  makamit
pasikut-sikot upuan  paliguy-ligoy  silya
bata kaakit-akit  musmos  maalindog
asal dahan-dahan  ugali  hinay-hinay
anyo laki  itsura  sukat
puwersa tuwa  lakas  galak
madalas malamig  malimit  maginaw
gusto ibig umako  hilig  umamin
magtira pakiusap  magtabi  samo
tirahan tuwina  tahanan  lagi
paligsahan sundin  timpalak  tumalima
kapos tala  kulang  bituin
labag ulam  ilegal  putahe
mapagbigay suntok  bukas-palad  sapok
berde tala  luntian  bituin
matamo tulong  makamit  suporta
sawi tuwina  bigo  lagi
silbi tuwa  gamit  galak
dayuhan kalihim  banyaga  sekretarya
anyo gusto ibig  itsura  hilig
bahagi pangulo  parte  presidente
anyo maliit  itsura  munti
magkasinggulang sigaw  magkasintanda  hiyaw
mapalad taksil  masuwerte  traidor
bagyo makata  unos  poeta
eksperto sanay  dalubhasa  bihasa
palayaw sinasaad  tawag  sinasabi
eksperto pumalit  dalubhasa  humalili
alam pangulo  batid  presidente
pumunta saranggola  tumungo  guryon
likha palingun-lingon  gawa  palinga-linga
paligsahan upuan  timpalak  silya
dahan-dahan magmukmok  hinay-hinay  magmaktol
mananahi matapang  modista  magiting
maliit tirahan  munti  tahanan
magduda pursiyento  mag-alinlangan  bahagdan
gumaling mahigpit  maghilom  istrikto
bahagi malubha  parte  malala
puwersa tadhana  lakas  kapalaran
alaala pumunta  gunita  tumungo
dalampasigan pursiyento  baybayin  bahagdan
deretso paaralan  tuwid  eskuwelahan
dilat haka  mulat  hinala
bantog pasikut-sikot  tanyag  paliguy-ligoy
malinaw nakalilibang  maliwanag  kawili-wili
saksi upuan  testigo  silya
paligsahan pamaypay  timpalak  abaniko
saksi tiyak  testigo  sigurado
away pakiusap  basag-ulo  samo
giba landas  wasak  daan
kaakit-akit landas  maalindog  daan
balat-sibuyas kriminal  maramdamin  salarin
giba paaralan  wasak  eskuwelahan
pag-ibig palengke  pagmamahal  pamilihan
anyo aralin  itsura  leksiyon
magisip-isip pumutok  magmuni-muni  sumabog
